Substrate Index,Materials Project ID,Initial formation energy,Final formation energy,Initial area,Final area,Work of Cleavage,Surface Energy
4176,mp-5694,0.4414187499999995,0.29770899999999934,13.638623475680001,13.638623475680001,0.12946137879299174,0.04365675180209578 
1654,mp-1219704,0.3410832499999996,0.2262947500000001,17.212159752516,17.212159752516,0.07926564821713127,0.026294753622295573 
3284,mp-5288,0.7280326000000003,0.6546188000000001,15.743980433292,15.743980433292,0.2312098274908017,0.103947474206674 
3745,mp-1226741,0.5982802250000001,0.5729376500000003,19.179976366846002,19.179976366846002,0.1247718377868643,0.05974331136198532 
3263,mp-1223642,0.9391077499999998,0.7781513749999998,54.63204610594501,54.63204610594501,0.13751749267143878,0.05697398728145546 
3893,mp-1219931,0.5306052500000003,0.51837775,13.723053527296,13.723053527296,0.15466098676787746,0.07554845559246921 
323,mp-1958,0.4767052000000005,0.4767052000000005,22.607086505481004,22.607086505481004,0.04217307700259607,0.021086538501298036 
409,mp-1222019,0.8123777250000002,0.8043983750000001,18.744487215299998,18.744487215299998,0.17335821794834805,0.08582772798857022 
83,mp-1080348,0.33015266666666676,0.3220426666666671,20.764492108505998,20.764492108505998,0.0476996015517407,0.023263944886093197 
3015,mp-677241,0.17006925000000006,0.09070350000000005,14.310699873102,14.310699873102,0.04753624952184416,0.012676319230268237 
784,mp-1220635,0.4161704999999998,0.4048735000000008,15.281233065972,15.281233065972,0.21787273223479403,0.10597927490591488 
3759,mp-5860,0.5998266000000001,0.5538894000000003,15.960476438192,15.960476438192,0.18790999201147543,0.08675953411305946 
4008,mp-1222322,0.3567280000000004,0.3522785000000006,10.841798138879998,10.841798138879998,0.13161211652547955,0.06498525345840694 
2132,mp-753746,0.007263599999999926,0.0070663666666668234,16.199364119576003,16.199364119576003,0.0013451639113208674,0.0006543188931219397 
2764,mp-1229031,0.27030224999999986,0.27016675,7.157213633336001,7.157213633336001,0.15106563187719804,0.07549495204157386 
1911,mp-1224790,0.346905,0.2529244999999998,34.82165392083,34.82165392083,0.0398493421120913,0.014526851629451328 
3667,mp-1219712,0.6450203999999999,0.6023835999999996,16.386085383944998,16.386085383944998,0.19681955295801998,0.09190474507569268 
3433,mp-1228006,0.9004476666666671,0.8943113333333331,13.359390643478,13.359390643478,0.40441111007092023,0.20082757302330978 
4417,mp-997051,0.8569487499999999,0.7822149999999999,9.0950943414,9.0950943414,0.3768839410930577,0.17200811132643934 
55,mp-1968,2.5972552,1.5681106,13.432514874426,13.432514874426,0.9667792011698727,0.2918497791849661 
1221,mp-1017559,0.23119299999999968,0.16913419999999987,15.627380765672,15.627380765672,0.07397048919030996,0.027057349298663304 
937,mp-999269,1.20538525,1.1656359999999997,18.39320390502,18.39320390502,0.2621370928576544,0.12674637937133576 
832,mp-1001615,1.1441512500000002,1.1120469999999996,12.119941498524,12.119941498524,0.37760949593340465,0.1835069913720999 
